username,Month,SystemLoggedInTime,Email,Meetings,WorkingOnIssues,SystemInactiveTime,Offs,SkillPointEarned
HR4394,01-11-2020,11403,1818,3667,5918,13797,0,1100
HR4394,01-12-2020,13236,730,1226,11280,11964,1,1200
HR4394,01-01-2021,17425,744,4277,12404,7775,3,700
HR4394,01-02-2021,12947,504,3599,8844,12253,0,1800
HR4394,01-03-2021,19481,1316,2885,15280,5719,0,1900
HR4394,01-04-2021,7792,274,1511,6007,17408,0,1800
HR4394,01-05-2021,9761,39,2211,7511,15439,1,1300
HR4394,01-06-2021,14097,1948,3605,8544,11103,3,1900
HR4394,01-07-2021,17310,1588,1248,14474,7890,3,1800
HR4394,01-08-2021,20141,2329,4919,12893,5059,2,1100
HR4394,01-09-2021,13368,1938,3522,7908,11832,3,2000
HR4420,01-10-2020,17288,1417,3760,12111,7912,1,2000
HR4420,01-11-2020,16109,1340,4201,10568,9091,2,1200
HR4420,01-12-2020,19853,545,4149,15159,5347,2,500
HR4420,01-01-2021,11315,2017,4588,4710,13885,0,800
HR4420,01-02-2021,16444,2251,2176,12017,8756,3,1000
HR4420,01-03-2021,10218,864,2345,7009,14982,3,1700
HR4420,01-04-2021,10324,625,2447,7252,14876,1,1300
HR4420,01-05-2021,17439,101,2817,14521,7761,1,1600
HR4420,01-06-2021,11160,973,5253,4934,14040,0,300
HR4420,01-07-2021,9800,930,5003,3867,15400,3,200
HR4420,01-08-2021,14495,2555,2826,9114,10705,3,900
HR4420,01-09-2021,21687,1917,4010,15760,3513,2,400
HR4627,01-10-2020,13921,26,1170,12725,11279,1,1200
HR4627,01-11-2020,11963,559,4595,6809,13237,0,800
HR4627,01-12-2020,10479,710,2813,6956,14721,2,1400
HR4627,01-01-2021,19474,2076,3302,14096,5726,1,500
HR4627,01-02-2021,13842,226,3606,10010,11358,2,1700
HR4627,01-03-2021,15544,452,1057,14035,9656,2,1200
HR4627,01-04-2021,11521,1878,4422,5221,13679,0,700
HR4627,01-05-2021,14103,2442,2166,9495,11097,1,700
HR4627,01-06-2021,13720,1137,4139,8444,11480,2,1800
HR4627,01-07-2021,19289,893,3581,14815,5911,1,1900
HR4627,01-08-2021,8335,227,2831,5277,16865,3,300
HR4627,01-09-2021,15231,905,3043,11283,9969,2,100
HR4748,01-10-2020,18882,200,4583,14099,6318,3,1000
HR4748,01-11-2020,11854,2341,2029,7484,13346,2,500
HR4748,01-12-2020,13083,448,1913,10722,12117,2,200
HR4748,01-01-2021,14613,995,2496,11122,10587,2,200
HR4748,01-02-2021,8404,842,3688,3874,16796,1,1000
HR4748,01-03-2021,16787,1232,1801,13754,8413,2,1800
HR4748,01-04-2021,20949,2037,3265,15647,4251,2,800
HR4748,01-05-2021,13747,2510,5287,5950,11453,0,1600
HR4748,01-06-2021,6161,972,1243,3946,19039,2,600
HR4748,01-07-2021,17724,588,2479,14657,7476,3,300
HR4748,01-08-2021,8723,727,1456,6540,16477,3,900
HR4748,01-09-2021,17896,942,2950,14004,7304,0,400
HR4763,01-10-2020,15993,1998,1662,12333,9207,0,1800
HR4763,01-11-2020,14383,2525,4606,7252,10817,0,1200
HR4763,01-12-2020,12971,488,3615,8868,12229,0,600
HR4763,01-01-2021,9767,1755,3147,4865,15433,0,0
HR4763,01-02-2021,10199,930,935,8334,15001,3,600
HR4763,01-03-2021,19987,1842,4722,13423,5213,1,0
HR4763,01-04-2021,17857,1992,4637,11228,7343,3,400
HR4763,01-05-2021,20165,1779,5071,13315,5035,0,2000
HR4763,01-06-2021,15455,1518,1897,12040,9745,2,100
HR4763,01-07-2021,14074,53,1569,12452,11126,2,1200
HR4763,01-08-2021,8000,845,1285,5870,17200,3,1400
HR4763,01-09-2021,18918,2699,2499,13720,6282,0,700
HR4769,01-10-2020,11201,1955,1824,7422,13999,2,1300
HR4769,01-11-2020,19504,2548,1922,15034,5696,2,600
HR4769,01-12-2020,9920,469,2425,7026,15280,2,1100
HR4769,01-01-2021,8376,586,1120,6670,16824,0,1100
HR4769,01-02-2021,13838,2315,5111,6412,11362,2,1500
HR4769,01-03-2021,7706,2502,1347,3857,17494,0,1800
HR4769,01-04-2021,8299,2153,1889,4257,16901,0,2000
HR4769,01-05-2021,13761,2371,2458,8932,11439,3,1700
HR4769,01-06-2021,15764,2493,924,12347,9436,0,1500
HR4769,01-07-2021,10317,278,4556,5483,14883,1,1400
HR4769,01-08-2021,15660,2604,2345,10711,9540,1,300
HR4769,01-09-2021,8803,361,3277,5165,16397,0,1900
HR4943,01-10-2020,14335,1933,2841,9561,10865,1,900
HR4943,01-11-2020,16128,2336,3042,10750,9072,2,600
HR4943,01-12-2020,19539,975,2655,15909,5661,3,2000
HR4943,01-01-2021,9539,2556,970,6013,15661,3,600
HR4943,01-02-2021,20770,1152,5253,14365,4430,3,1700
HR4943,01-03-2021,18078,723,4750,12605,7122,1,1600
HR4943,01-04-2021,11368,800,1962,8606,13832,1,800
HR4943,01-05-2021,12862,426,4639,7797,12338,3,1800
HR4943,01-06-2021,19155,2697,2453,14005,6045,1,1000
HR4943,01-07-2021,18648,1450,4509,12689,6552,3,1300
HR4943,01-08-2021,18360,2132,5308,10920,6840,3,0
HR4943,01-09-2021,6936,752,2584,3600,18264,2,300
HR5199,01-10-2020,17117,152,3120,13845,8083,3,400
HR5199,01-11-2020,7237,218,1612,5407,17963,2,100
HR5199,01-12-2020,10723,2336,4357,4030,14477,2,300
HR5199,01-01-2021,14255,2516,3584,8155,10945,0,1100
HR5199,01-02-2021,14296,366,1017,12913,10904,3,600
HR5199,01-03-2021,10470,857,3185,6428,14730,1,1300
HR5199,01-04-2021,10376,2478,3440,4458,14824,0,200
HR5199,01-05-2021,11103,1767,2429,6907,14097,1,2000
HR5199,01-06-2021,6881,862,1286,4733,18319,0,1400
HR5199,01-07-2021,11917,2173,4337,5407,13283,2,1800
HR5199,01-08-2021,10749,1569,2480,6700,14451,1,0
HR5199,01-09-2021,18187,964,2547,14676,7013,2,1000
HR5330,01-10-2020,18452,37,5333,13082,6748,2,1400
HR5330,01-11-2020,16673,2037,1502,13134,8527,3,1800
HR5330,01-12-2020,11711,68,3207,8436,13489,1,500
HR5330,01-01-2021,14592,1886,4047,8659,10608,2,700
HR5330,01-02-2021,10156,2207,3178,4771,15044,2,1400
HR5330,01-03-2021,15468,2446,3338,9684,9732,0,1700
HR5330,01-04-2021,11017,764,1366,8887,14183,2,1000
HR5330,01-05-2021,15306,785,3249,11272,9894,1,2000
HR5330,01-06-2021,16465,594,4363,11508,8735,2,900
HR5330,01-07-2021,16882,220,4464,12198,8318,3,600
HR5330,01-08-2021,13001,1320,1802,9879,12199,1,1300
HR5330,01-09-2021,8688,327,3527,4834,16512,3,1700
HR5360,01-10-2020,11496,222,1733,9541,13704,0,1400
HR5360,01-11-2020,17742,776,5017,11949,7458,2,1400
HR5360,01-12-2020,19697,2146,1650,15901,5503,3,400
HR5360,01-01-2021,10213,1356,1923,6934,14987,2,1500
HR5360,01-02-2021,11731,1486,4256,5989,13469,1,1000
HR5360,01-03-2021,14386,1522,3562,9302,10814,1,800
HR5360,01-04-2021,9964,623,4527,4814,15236,2,1200
HR5360,01-05-2021,10587,1074,1369,8144,14613,3,800
HR5360,01-06-2021,17060,2476,2350,12234,8140,3,900
HR5360,01-07-2021,12612,982,3974,7656,12588,1,900
HR5360,01-08-2021,17655,1354,3253,13048,7545,1,700
HR5360,01-09-2021,15297,2454,1126,11717,9903,0,1200
HR5433,01-10-2020,15649,1299,3891,10459,9551,0,1600
HR5433,01-11-2020,11583,806,5159,5618,13617,1,600
HR5433,01-12-2020,14013,932,2432,10649,11187,2,1800
HR5433,01-01-2021,7413,601,1923,4889,17787,3,1700
HR5433,01-02-2021,10138,281,4055,5802,15062,1,1600
HR5433,01-03-2021,8579,550,3403,4626,16621,1,1800
HR5433,01-04-2021,12270,1116,2713,8441,12930,2,1600
HR5433,01-05-2021,15114,2204,3841,9069,10086,3,800
HR5433,01-06-2021,11307,1141,4164,6002,13893,3,800
HR5433,01-07-2021,15405,1613,1977,11815,9795,2,1700
HR5433,01-08-2021,17179,162,2438,14579,8021,3,1300
HR5433,01-09-2021,10412,2250,4504,3658,14788,2,400
HR5488,01-10-2020,16256,2393,2038,11825,8944,3,300
HR5488,01-11-2020,14902,317,2734,11851,10298,3,1000
HR5488,01-12-2020,16334,1649,2244,12441,8866,2,1000
HR5488,01-01-2021,11230,2434,1807,6989,13970,1,700
HR5488,01-02-2021,18538,2359,4936,11243,6662,2,1400
HR5488,01-03-2021,9456,230,1353,7873,15744,2,500
HR5488,01-04-2021,13947,1991,2458,9498,11253,1,2000
HR5488,01-05-2021,11073,252,3946,6875,14127,1,2000
HR5488,01-06-2021,8667,670,1467,6530,16533,1,1600
HR5488,01-07-2021,21857,1552,4658,15647,3343,1,1500
HR5488,01-08-2021,18485,2166,1919,14400,6715,1,1600
HR5488,01-09-2021,16305,1539,3656,11110,8895,2,600
HR5493,01-10-2020,14646,1941,4159,8546,10554,1,1600
HR5493,01-11-2020,16643,381,2954,13308,8557,1,900
HR5493,01-12-2020,11279,1394,2744,7141,13921,2,1000
HR5493,01-01-2021,9764,2152,1254,6358,15436,0,1000
HR5493,01-02-2021,17573,1608,3828,12137,7627,2,2000
HR5493,01-03-2021,13059,2353,3455,7251,12141,1,1200
HR5493,01-04-2021,13641,2289,1917,9435,11559,1,1200
HR5493,01-05-2021,15316,633,1636,13047,9884,3,0
HR5493,01-06-2021,11498,1831,2634,7033,13702,2,600
HR5493,01-07-2021,10753,1587,5069,4097,14447,0,1200
HR5493,01-08-2021,17046,2207,3644,11195,8154,2,1000
HR5493,01-09-2021,17451,2465,5358,9628,7749,0,1800
HR5555,01-10-2020,21013,1365,4957,14691,4187,1,0
HR5555,01-11-2020,18317,1764,4302,12251,6883,2,700
HR5555,01-12-2020,10172,2326,3081,4765,15028,1,100
HR5555,01-01-2021,14697,578,1563,12556,10503,0,500
HR5555,01-02-2021,18391,1896,1540,14955,6809,2,100
HR5555,01-03-2021,13663,946,4582,8135,11537,0,2000
HR5555,01-04-2021,11054,430,2566,8058,14146,2,700
HR5555,01-05-2021,20100,741,5069,14290,5100,0,800
HR5555,01-06-2021,17974,1141,1166,15667,7226,1,1600
HR5555,01-07-2021,17130,1444,3886,11800,8070,3,600
HR5555,01-08-2021,6793,1421,1592,3780,18407,0,300
HR5555,01-09-2021,9085,1318,3512,4255,16115,2,0
HR5642,01-10-2020,11009,284,3063,7662,14191,2,700
HR5642,01-11-2020,18935,1153,3547,14235,6265,1,900
HR5642,01-12-2020,13151,355,4833,7963,12049,0,1400
HR5642,01-01-2021,13213,2163,4229,6821,11987,0,300
HR5642,01-02-2021,12248,1904,5334,5010,12952,3,0
HR5642,01-03-2021,10190,810,3031,6349,15010,3,1300
HR5642,01-04-2021,18643,670,2632,15341,6557,3,1900
HR5642,01-05-2021,20048,1635,4717,13696,5152,3,1300
HR5642,01-06-2021,19147,2544,3590,13013,6053,3,900
HR5642,01-07-2021,17461,1825,1051,14585,7739,2,900
HR5642,01-08-2021,17561,921,5138,11502,7639,1,1300
HR5642,01-09-2021,21018,866,5136,15016,4182,0,2000
HR5737,01-10-2020,16345,289,4277,11779,8855,2,800
HR5737,01-11-2020,14442,718,3195,10529,10758,0,500
HR5737,01-12-2020,19799,1729,4024,14046,5401,3,1200
HR5737,01-01-2021,12898,217,1025,11656,12302,3,700
HR5737,01-02-2021,21483,1963,3414,16106,3717,1,1800
HR5737,01-03-2021,6304,432,1946,3926,18896,1,1500
HR5737,01-04-2021,9162,1461,3024,4677,16038,1,1200
HR5737,01-05-2021,11059,2137,2700,6222,14141,3,100
HR5737,01-06-2021,21023,186,4756,16081,4177,0,1800
HR5737,01-07-2021,13333,830,5195,7308,11867,0,1800
HR5737,01-08-2021,11975,2270,4705,5000,13225,2,100
HR5737,01-09-2021,13769,846,3316,9607,11431,0,1100
HR5752,01-10-2020,14459,1386,2055,11018,10741,1,300
HR5752,01-11-2020,9708,608,1776,7324,15492,3,2000
HR5752,01-12-2020,17687,2239,3170,12278,7513,0,0
HR5752,01-01-2021,9425,2581,1524,5320,15775,3,900
HR5752,01-02-2021,15519,280,3074,12165,9681,3,0
HR5752,01-03-2021,19650,50,3924,15676,5550,0,200
HR5752,01-04-2021,19597,1964,2143,15490,5603,1,800
HR5752,01-05-2021,11863,466,3270,8127,13337,1,1800
HR5752,01-06-2021,18630,1707,2339,14584,6570,3,800
HR5752,01-07-2021,11800,968,1063,9769,13400,0,1000
HR5752,01-08-2021,16155,1073,5260,9822,9045,1,700
HR5752,01-09-2021,9561,1656,1185,6720,15639,2,300
HR5859,01-10-2020,12963,1357,4059,7547,12237,3,1200
HR5859,01-11-2020,16541,2696,2102,11743,8659,1,300
HR5859,01-12-2020,11550,524,1489,9537,13650,0,1200
HR5859,01-01-2021,11936,1576,934,9426,13264,1,2000
HR5859,01-02-2021,20816,803,5218,14795,4384,1,1600
HR5859,01-03-2021,11541,1879,2819,6843,13659,1,0
HR5859,01-04-2021,9664,131,2709,6824,15536,2,200
HR5859,01-05-2021,13360,1847,5238,6275,11840,2,200
HR5859,01-06-2021,8484,1748,2298,4438,16716,3,900
HR5859,01-07-2021,16449,2175,3302,10972,8751,2,800
HR5859,01-08-2021,11493,2347,4410,4736,13707,0,700
HR5859,01-09-2021,9583,545,1021,8017,15617,3,1500
HR5887,01-10-2020,17487,2438,5225,9824,7713,1,0
HR5887,01-11-2020,14554,2234,2767,9553,10646,0,1000
HR5887,01-12-2020,7164,1595,1888,3681,18036,3,400
HR5887,01-01-2021,15527,1762,3035,10730,9673,0,1500
HR5887,01-02-2021,10257,1288,4793,4176,14943,2,300
HR5887,01-03-2021,16099,1947,2263,11889,9101,3,500
HR5887,01-04-2021,9438,275,2043,7120,15762,1,0
HR5887,01-05-2021,21252,2108,3167,15977,3948,3,1700
HR5887,01-06-2021,12701,1738,2345,8618,12499,0,800
HR5887,01-07-2021,16337,367,1417,14553,8863,0,1800
HR5887,01-08-2021,21165,1057,4117,15991,4035,2,100
HR5887,01-09-2021,19173,1682,3933,13558,6027,3,1000
HR6177,01-10-2020,17477,2152,5173,10152,7723,0,1400
HR6177,01-11-2020,10590,1486,4500,4604,14610,3,2000
HR6177,01-12-2020,16315,1495,4864,9956,8885,0,1700
HR6177,01-01-2021,9695,164,1134,8397,15505,2,0
HR6177,01-02-2021,8655,640,1875,6140,16545,1,2000
HR6177,01-03-2021,19444,764,3353,15327,5756,2,1400
HR6177,01-04-2021,11351,147,2836,8368,13849,0,1900
HR6177,01-05-2021,11435,1960,1461,8014,13765,0,1900
HR6177,01-06-2021,11790,2487,4675,4628,13410,2,1200
HR6177,01-07-2021,13378,137,2594,10647,11822,0,300
HR6177,01-08-2021,12341,967,4876,6498,12859,1,1400
HR6177,01-09-2021,8307,1334,1937,5036,16893,2,700
HR6188,01-10-2020,8227,83,2839,5305,16973,2,2000
HR6188,01-11-2020,9297,1783,3467,4047,15903,3,1100
HR6188,01-12-2020,15125,1218,1500,12407,10075,3,1600
HR6188,01-01-2021,12596,2079,2901,7616,12604,3,1100
HR6188,01-02-2021,17163,380,2542,14241,8037,1,1600
HR6188,01-03-2021,10449,2392,2116,5941,14751,3,1500
HR6188,01-04-2021,15451,1013,1369,13069,9749,3,400
HR6188,01-05-2021,10242,2502,3192,4548,14958,3,2000
HR6188,01-06-2021,10936,850,2220,7866,14264,3,1600
HR6188,01-07-2021,19569,1755,2904,14910,5631,1,1600
HR6188,01-08-2021,7447,2001,1536,3910,17753,1,0
HR6188,01-09-2021,10244,249,4584,5411,14956,1,0
HR6232,01-10-2020,13719,463,1799,11457,11481,2,100
HR6232,01-11-2020,17100,1295,4860,10945,8100,2,400
HR6232,01-12-2020,18142,1068,1180,15894,7058,2,1100
HR6232,01-01-2021,21027,2419,3599,15009,4173,2,800
HR6232,01-02-2021,14869,977,2944,10948,10331,1,1000
HR6232,01-03-2021,19969,2278,5033,12658,5231,3,0
HR6232,01-04-2021,18634,1375,2969,14290,6566,0,2000
HR6232,01-05-2021,12077,139,3113,8825,13123,1,1400
HR6232,01-06-2021,11160,2068,1338,7754,14040,2,300
HR6232,01-07-2021,18152,667,3148,14337,7048,1,600
HR6232,01-08-2021,14626,1678,4081,8867,10574,0,700
HR6232,01-09-2021,12419,2610,3119,6690,12781,0,1500
HR6237,01-10-2020,20170,598,4150,15422,5030,1,600
HR6237,01-11-2020,16620,1329,4561,10730,8580,2,900
HR6237,01-12-2020,17021,1689,2136,13196,8179,0,1700
HR6237,01-01-2021,13944,500,2442,11002,11256,0,200
HR6237,01-02-2021,17323,1913,3046,12364,7877,1,400
HR6237,01-03-2021,14972,518,3101,11353,10228,3,1700
HR6237,01-04-2021,6977,438,1992,4547,18223,0,500
HR6237,01-05-2021,20658,2088,2498,16072,4542,1,800
HR6237,01-06-2021,17462,386,1129,15947,7738,2,400
HR6237,01-07-2021,21418,2589,4352,14477,3782,2,800
HR6237,01-08-2021,14675,810,3346,10519,10525,2,1600
HR6237,01-09-2021,15183,1748,5298,8137,10017,3,1500
HR6305,01-10-2020,10468,955,1985,7528,14732,0,1400
HR6305,01-11-2020,18405,1163,4084,13158,6795,0,1900
HR6305,01-12-2020,17131,1746,2450,12935,8069,2,500
HR6305,01-01-2021,10674,404,3022,7248,14526,1,700
HR6305,01-02-2021,16089,1278,1307,13504,9111,1,200
HR6305,01-03-2021,8910,97,4747,4066,16290,2,600
HR6305,01-04-2021,9500,2085,2986,4429,15700,2,0
HR6305,01-05-2021,18421,2245,2863,13313,6779,1,2000
HR6305,01-06-2021,8923,80,1419,7424,16277,0,600
HR6305,01-07-2021,10216,1572,2933,5711,14984,2,1600
HR6305,01-08-2021,22387,1917,4279,16191,2813,1,1100
HR6305,01-09-2021,13541,523,4193,8825,11659,0,600
HR6387,01-10-2020,8281,793,2351,5137,16919,3,500
HR6387,01-11-2020,14412,2189,3562,8661,10788,2,400
HR6387,01-12-2020,9655,1870,2412,5373,15545,1,700
HR6387,01-01-2021,15329,299,4134,10896,9871,2,1000
HR6387,01-02-2021,11267,806,3534,6927,13933,0,1500
HR6387,01-03-2021,13604,444,3084,10076,11596,0,1800
HR6387,01-04-2021,5982,1152,971,3859,19218,2,2000
HR6387,01-05-2021,18553,2495,4225,11833,6647,1,800
HR6387,01-06-2021,19242,1667,2700,14875,5958,0,1300
HR6387,01-07-2021,16662,248,1736,14678,8538,3,500
HR6387,01-08-2021,13081,1017,5284,6780,12119,2,0
HR6387,01-09-2021,8771,859,1179,6733,16429,2,1700
HR6486,01-10-2020,21712,1056,4911,15745,3488,0,0
HR6486,01-11-2020,9516,1204,941,7371,15684,3,1900
HR6486,01-12-2020,18961,2084,2374,14503,6239,2,400
HR6486,01-01-2021,16604,1779,1005,13820,8596,1,600
HR6486,01-02-2021,12646,417,3756,8473,12554,2,500
HR6486,01-03-2021,13326,882,1295,11149,11874,1,400
HR6486,01-04-2021,19021,283,5225,13513,6179,0,1200
HR6486,01-05-2021,10785,2616,2747,5422,14415,1,1700
HR6486,01-06-2021,8619,2038,2931,3650,16581,1,1200
HR6486,01-07-2021,19932,263,4942,14727,5268,0,200
HR6486,01-08-2021,20037,2238,2861,14938,5163,2,600
HR6486,01-09-2021,18270,1208,3204,13858,6930,1,500
HR6530,01-10-2020,12763,2268,4497,5998,12437,1,0
HR6530,01-11-2020,13359,1450,1788,10121,11841,1,1900
HR6530,01-12-2020,17418,1170,4462,11786,7782,0,1600
HR6530,01-01-2021,7021,1657,1448,3916,18179,0,0
HR6530,01-02-2021,11875,404,1126,10345,13325,1,1000
HR6530,01-03-2021,13746,1926,2742,9078,11454,3,1000
HR6530,01-04-2021,16126,875,3577,11674,9074,0,1400
HR6530,01-05-2021,15774,919,5196,9659,9426,2,300
HR6530,01-06-2021,11237,2538,2708,5991,13963,0,1700
HR6530,01-07-2021,9768,768,1413,7587,15432,3,1600
HR6530,01-08-2021,10702,234,3037,7431,14498,2,1400
HR6530,01-09-2021,18316,945,3767,13604,6884,0,700
HR6534,01-10-2020,8934,1185,2786,4963,16266,2,0
HR6534,01-11-2020,10276,2252,996,7028,14924,3,1300
HR6534,01-12-2020,9798,749,4139,4910,15402,0,100
HR6534,01-01-2021,17820,428,2211,15181,7380,3,1300
HR6534,01-02-2021,18393,2193,2607,13593,6807,1,1500
HR6534,01-03-2021,15407,1087,1199,13121,9793,1,200
HR6534,01-04-2021,11538,885,5062,5591,13662,0,500
HR6534,01-05-2021,13920,2627,1790,9503,11280,0,0
HR6534,01-06-2021,11760,1778,4285,5697,13440,0,300
HR6534,01-07-2021,15106,546,3605,10955,10094,1,800
HR6534,01-08-2021,15191,229,1813,13149,10009,3,300
HR6534,01-09-2021,10820,1549,3793,5478,14380,1,1800
HR6578,01-10-2020,16354,2431,2723,11200,8846,0,1300
HR6578,01-11-2020,15323,993,4259,10071,9877,2,1900
HR6578,01-12-2020,9579,1435,3190,4954,15621,0,1800
HR6578,01-01-2021,15217,2293,5046,7878,9983,2,500
HR6578,01-02-2021,12776,2349,1138,9289,12424,3,1700
HR6578,01-03-2021,14014,1135,1547,11332,11186,3,400
HR6578,01-04-2021,22022,2671,4672,14679,3178,3,0
HR6578,01-05-2021,14817,475,2070,12272,10383,3,600
HR6578,01-06-2021,19361,1826,1447,16088,5839,1,200
HR6578,01-07-2021,12830,1191,2689,8950,12370,2,1500
HR6578,01-08-2021,14170,1020,4435,8715,11030,3,1000
HR6578,01-09-2021,10471,537,1689,8245,14729,0,800
HR6588,01-10-2020,8908,1656,1891,5361,16292,3,1200
HR6588,01-11-2020,17232,1244,5247,10741,7968,1,200
HR6588,01-12-2020,22435,2066,4475,15894,2765,1,500
HR6588,01-01-2021,15742,354,1537,13851,9458,0,100
HR6588,01-02-2021,14291,2551,4251,7489,10909,1,0
HR6588,01-03-2021,20864,1648,3237,15979,4336,0,1000
HR6588,01-04-2021,11272,897,3345,7030,13928,2,200
HR6588,01-05-2021,10806,525,1148,9133,14394,1,1600
HR6588,01-06-2021,22987,2013,5342,15632,2213,3,1600
HR6588,01-07-2021,10548,1243,4635,4670,14652,0,200
HR6588,01-08-2021,11837,855,2636,8346,13363,3,700
HR6588,01-09-2021,11536,1913,4677,4946,13664,3,2000
HR6644,01-10-2020,13326,1417,3307,8602,11874,0,1800
HR6644,01-11-2020,18248,2489,2203,13556,6952,3,0
HR6644,01-12-2020,8244,1080,2483,4681,16956,1,1400
HR6644,01-01-2021,13926,370,5339,8217,11274,1,800
HR6644,01-02-2021,17662,1785,3798,12079,7538,0,1500
HR6644,01-03-2021,12467,1818,2681,7968,12733,2,200
HR6644,01-04-2021,10047,1314,1824,6909,15153,3,400
HR6644,01-05-2021,17458,2432,4753,10273,7742,1,800
HR6644,01-06-2021,7898,1495,2685,3718,17302,1,500
HR6644,01-07-2021,13251,1851,3304,8096,11949,1,900
HR6644,01-08-2021,19257,1592,2457,15208,5943,1,100
HR6644,01-09-2021,20147,1996,3226,14925,5053,3,1700
HR6734,01-10-2020,11456,2353,2238,6865,13744,3,700
HR6734,01-11-2020,10850,84,3850,6916,14350,3,1700
HR6734,01-12-2020,12873,1524,2998,8351,12327,0,0
HR6734,01-01-2021,19817,874,3522,15421,5383,0,200
HR6734,01-02-2021,16389,2110,3462,10817,8811,0,1000
HR6734,01-03-2021,11876,1230,1008,9638,13324,1,1500
HR6734,01-04-2021,13430,1069,4855,7506,11770,1,1500
HR6734,01-05-2021,10373,1682,3084,5607,14827,2,600
HR6734,01-06-2021,15790,2070,1135,12585,9410,3,200
HR6734,01-07-2021,13015,296,4474,8245,12185,2,700
HR6734,01-08-2021,13727,171,2890,10666,11473,3,700
HR6734,01-09-2021,15976,2410,3884,9682,9224,0,300
HR6881,01-10-2020,7730,345,1011,6374,17470,2,1400
HR6881,01-11-2020,13339,2151,1397,9791,11861,2,1900
HR6881,01-12-2020,12484,2472,4990,5022,12716,0,0
HR6881,01-01-2021,8127,288,3649,4190,17073,1,1400
HR6881,01-02-2021,12520,294,2795,9431,12680,2,300
HR6881,01-03-2021,13766,1868,4222,7676,11434,2,900
HR6881,01-04-2021,9632,1931,2313,5388,15568,2,0
HR6881,01-05-2021,18644,1845,2826,13973,6556,1,200
HR6881,01-06-2021,20163,589,4857,14717,5037,0,1600
HR6881,01-07-2021,17292,1442,5184,10666,7908,3,1500
HR6881,01-08-2021,10485,22,1412,9051,14715,0,200
HR6881,01-09-2021,15562,229,2327,13006,9638,0,900
HR7015,01-10-2020,14516,2367,5123,7026,10684,1,1300
HR7015,01-11-2020,13991,2629,4057,7305,11209,3,600
HR7015,01-12-2020,19908,1896,2623,15389,5292,1,300
HR7015,01-01-2021,22488,1420,4990,16078,2712,1,1300
HR7015,01-02-2021,8148,922,2313,4913,17052,0,1000
HR7015,01-03-2021,16353,43,2643,13667,8847,2,100
HR7015,01-04-2021,12602,2389,2156,8057,12598,3,1200
HR7015,01-05-2021,22990,2104,4709,16177,2210,3,0
HR7015,01-06-2021,19869,222,3676,15971,5331,1,800
HR7015,01-07-2021,11766,2646,2965,6155,13434,2,1700
HR7015,01-08-2021,13013,1457,2309,9247,12187,2,1000
HR7015,01-09-2021,15832,2039,3862,9931,9368,0,1800
HR7235,01-10-2020,15598,905,2499,12194,9602,0,500
HR7235,01-11-2020,17890,1633,3225,13032,7310,1,1300
HR7235,01-12-2020,10955,1537,1395,8023,14245,1,300
HR7235,01-01-2021,12629,226,2497,9906,12571,2,1000
HR7235,01-02-2021,14270,1183,3721,9366,10930,2,1900
HR7235,01-03-2021,9757,1321,1611,6825,15443,3,1200
HR7235,01-04-2021,16011,1158,2750,12103,9189,0,100
HR7235,01-05-2021,14150,562,4279,9309,11050,1,1600
HR7235,01-06-2021,12957,1225,3288,8444,12243,3,0
HR7235,01-07-2021,18473,1777,1514,15182,6727,3,0
HR7235,01-08-2021,9769,1906,3987,3876,15431,1,1100
HR7235,01-09-2021,11050,837,3123,7090,14150,3,1400
HR7396,01-10-2020,16832,2492,3023,11317,8368,1,200
HR7396,01-11-2020,8655,168,2087,6400,16545,0,600
HR7396,01-12-2020,10855,508,4920,5427,14345,2,1100
HR7396,01-01-2021,16947,1499,3365,12083,8253,0,400
HR7396,01-02-2021,14697,2657,4364,7676,10503,1,800
HR7396,01-03-2021,14281,2137,5227,6917,10919,0,100
HR7396,01-04-2021,13401,718,1758,10925,11799,3,300
HR7396,01-05-2021,11333,2686,3111,5536,13867,2,1000
HR7396,01-06-2021,8370,132,3112,5126,16830,3,800
HR7396,01-07-2021,13152,1892,4848,6412,12048,2,100
HR7396,01-08-2021,13717,2069,3557,8091,11483,3,800
HR7396,01-09-2021,8689,1185,3099,4405,16511,3,900
HR7457,01-10-2020,9796,1786,3269,4741,15404,1,900
HR7457,01-11-2020,12265,1792,4704,5769,12935,1,1000
HR7457,01-12-2020,11566,1595,4089,5882,13634,3,900
HR7457,01-01-2021,14676,2241,5310,7125,10524,2,300
HR7457,01-02-2021,18033,191,2307,15535,7167,3,0
HR7457,01-03-2021,9406,274,3927,5205,15794,1,700
HR7457,01-04-2021,15369,1703,3794,9872,9831,0,0
